Code,Developer comments,Context of the comments,How the code is related to the comment
TaskDeferral,"For now, let me move on to Task 2 and come back to this",Task 1 - OpenDP,Developer defers difficult task
APIDiscoverability,I see there's a mean() function in diffprivlib.tools,Task 2 - IBM DiffPrivLib,Developer finds needed function
ParameterDiscovery,"It says mean(array, epsilon=..., bounds=...). The bounds are important",Task 2 - IBM DiffPrivLib,Developer learns parameter requirements
BoundsConfiguration,Let me check the actual min/max in the data first,Task 2 - IBM DiffPrivLib,Developer investigates data for bounds
BoundsConfiguration,"It shows 17 and 90. So I could use (17, 90) or be more conservative with (0, 100)",Task 2 - IBM DiffPrivLib,Developer considers bounds tradeoffs
BoundsConfiguration,"I'll use (0, 100) to be safe, though it might add more noise than necessary",Task 2 - IBM DiffPrivLib,Conservative bounds choice
ImplementationSuccess,Good! This worked much better than the count function,Task 2 - IBM DiffPrivLib,Mean function easier to use
ClarityOfDocumentation,"The API is clearer for mean - I pass the data array, epsilon, and bounds",Task 2 - IBM DiffPrivLib,API clarity appreciated
ImplementationSuccess,"Perfect! I got results like: Bachelors: 38.91, HS-grad: 38.99, Masters: 44.26",Task 2 - IBM DiffPrivLib,Successful results
PositiveFeedback,This task was much easier with IBM DiffPrivLib than Task 1. The mean() function is straightforward and well-documented,Task 2 - IBM DiffPrivLib,Positive experience with mean
APIConsistency,"The API is consistent - I pass data, epsilon, and bounds. It's intuitive",Task 2 - IBM DiffPrivLib,Consistent API praised
APIInconsistency,I wish the count function worked the same way,Task 2 - IBM DiffPrivLib,Inconsistency between functions noted
BuildIssues,I couldn't even install PyDP due to the compatibility issue,Task 2 - PyDP,Installation failure persists
FrustrationExpressed,This is really disappointing. I can't complete the full study because one of the libraries won't install,Task 2 - PyDP,Unable to test library
BuildIssues,This is a major usability issue - installation should just work,Task 2 - PyDP,Installation expected to be seamless
NegativeAnticipation,I'm dreading this a bit after my experience with Task 1,Task 2 - OpenDP,Prior experience creates apprehension
APIDiscoverability,I see make_mean() in dp.t,Task 2 - OpenDP,Developer finds relevant function
ErrorMessagesUnhelpful,Error: 'dataset size must be known. Either specify size in the input domain or use make_resize',Task 2 - OpenDP,Error lacks actionable guidance
ErrorMessagesUnhelpful,"Again, the error message tells me what's wrong but not clearly how to fix it",Task 2 - OpenDP,Errors don't guide solution
ErrorMessagesUnhelpful,"It says I can specify size in the domain or use make_resize, but doesn't show how",Task 2 - OpenDP,Alternatives mentioned without examples
DomainSpecification,Let me try specifying the size in the domain,Task 2 - OpenDP,Developer attempts resolution
ImplementationSuccess,Good! That worked,Task 2 - OpenDP,Developer resolves issue
SensitivityCalculation,"For mean, the sensitivity is (upper_bound - lower_bound) / n, so scale = (upper_bound - lower_bound) / (n * epsilon)",Task 2 - OpenDP,Manual sensitivity calculation required
ImplementationSuccess,Excellent! This worked. I got results similar to IBM DiffPrivLib,Task 2 - OpenDP,Successful implementation
LearningFromErrors,"This was actually easier than Task 1 with OpenDP. Once I understood that I needed to specify the size in the domain, it made sense",Task 2 - OpenDP,Developer learned from prior struggle
LearningFromErrors,"But I had to figure that out from an error message, not from documentation",Task 2 - OpenDP,Learning came from errors not docs
APIComparison,"IBM DiffPrivLib was simpler - just mean(ages, epsilon=..., bounds=...)",Task 2 - OpenDP,Simpler alternative exists
LearningCurveTooSteep,"OpenDP required me to understand domains, transformations, measurements, and sensitivity calculations",Task 2 - OpenDP,Multiple concepts required
APIComparison,"It's more powerful and flexible, but also more complex",Task 2 - OpenDP,Power vs simplicity tradeoff
PositiveFeedback,Simple API for common operations like mean. Installation was smooth. The mean() function is intuitive,Final Reflection - IBM DiffPrivLib,Developer praises IBM strengths
APIInconsistency,The count() function was confusing for filtered data,Final Reflection - IBM DiffPrivLib,Count function problematic
WorkaroundRequired,"I had to use mechanisms directly, which felt like a workaround",Final Reflection - IBM DiffPrivLib,Workaround acknowledged
MissingDocumentation,Documentation lacks examples for common use cases like counting filtered rows,Final Reflection - IBM DiffPrivLib,Documentation gaps noted
BuildIssues,Major installation compatibility issue. The binary extension wasn't compatible with my system,Final Reflection - PyDP,Critical installation failure
BuildIssues,Tried alternative installation methods but hit dependency build failures,Final Reflection - PyDP,Multiple installation attempts failed
BuildIssues,"This is a critical usability issue - if I can't install it, I can't use it",Final Reflection - PyDP,Installation is dealbreaker
PositiveFeedback,Very flexible and powerful. The functional approach allows for complex compositions,Final Reflection - OpenDP,Developer recognizes OpenDP strengths
LearningCurveTooSteep,"Very steep learning curve. Requires deep understanding of DP theory (domains, metrics, transformations, measurements, sensitivity)",Final Reflection - OpenDP,Steep learning curve
ErrorMessagesUnhelpful,Error messages aren't helpful - they tell you what's wrong but not how to fix it,Final Reflection - OpenDP,Poor error messages
ClarityOfDocumentation,"Documentation is too abstract - needs more concrete, copy-paste examples",Final Reflection - OpenDP,Abstract documentation criticized
NestedModuleStructure,"The nested module structure (dp.t, dp.m) is confusing at first",Final Reflection - OpenDP,Module structure confusing
MentalModelMismatch,I got wrong results for counting because the API didn't match my mental model,Final Reflection - OpenDP,Mental model mismatch caused errors
ExampleCode,"Better examples: Show real-world scenarios like 'count rows matching condition' or 'compute mean by group' with complete, working code",Final Recommendations,Requests real-world examples
ClarityOfDocumentation,"Clearer documentation: Explain not just what functions do, but when to use them, common patterns, and the mental model behind the API design",Final Recommendations,Documentation improvement needed
ErrorMessagesUnhelpful,"Better error messages: Especially for OpenDP - tell me what type is expected, show an example of correct usage",Final Recommendations,Error message improvement needed
BuildIssues,"Installation reliability: PyDP should work out of the box. If there are system-specific requirements, document them clearly",Final Recommendations,Installation must be reliable
HighLevelAPINeeded,"Common use case helpers: For things like 'count filtered rows' or 'group by and aggregate', provide high-level functions",Final Recommendations,High-level functions requested
HighLevelAPINeeded,Not everyone needs the full flexibility of OpenDP's transformations,Final Recommendations,Simpler APIs for common cases
GettingStartedGuide,"Getting started guides: Step-by-step tutorials that build from simple to complex, not just API reference",Final Recommendations,Tutorials needed
GettingStartedGuide,Show me the 'happy path' first,Final Recommendations,Clear starting point needed
APIInconsistency,"API consistency: Within a library, similar operations should work similarly. IBM's mean() is great, but count() works differently",Final Recommendations,Consistency improvement needed
OverallAssessment,"IBM DiffPrivLib was the most approachable for someone new to DP, at least for the operations that worked well",Final Summary,IBM rated most approachable
LearningCurveTooSteep,All three libraries assume you already understand differential privacy well,Final Summary,All libraries assume knowledge
LearningCurveTooSteep,"As a Python developer who's new to DP, I needed more hand-holding",Final Summary,More guidance needed
OverallAssessment,"The libraries are powerful, but the barrier to entry is high",Final Summary,High barrier to entry
BuildIssues,The installation issue with PyDP is a deal-breaker,Final Summary,Installation critical
LibraryAbandonment,"In a real project, I wouldn't have time to debug installation problems. I'd just use a different library",Final Summary,Poor usability leads to abandonment
